Course Title,Course Subject,A+,A,Total 4.0,Total A,Total Kids,Percent 4.0,Percent A,ACP,HUM,SSBS,CW,CNW,Credit Hours
AAS100,AAS,46,223,269,334,491,0.5478615071283096,0.6802443991853361,NO,NO,Yes,NO,Yes,3
AAS120,AAS,6,7,13,18,28,0.4642857142857143,0.6428571428571429,NO,NO,NO,NO,Yes,3
AAS215,AAS,1,3,4,9,29,0.13793103448275862,0.3103448275862069,NO,Yes,NO,NO,Yes,3
AAS246,AAS,0,27,27,31,32,0.84375,0.96875,NO,NO,Yes,NO,Yes,3
AAS258,AAS,0,41,41,48,50,0.82,0.96,NO,NO,NO,NO,NO,3
AAS365,AAS,7,19,26,32,58,0.4482758620689655,0.5517241379310345,NO,NO,NO,NO,NO,3
ABE100,ABE,0,57,57,57,82,0.6951219512195121,0.6951219512195121,NO,NO,NO,NO,NO,1
ABE141,ABE,18,23,41,66,90,0.45555555555555555,0.7333333333333333,NO,NO,NO,NO,NO,2
ABE199,ABE,2,18,20,20,21,0.9523809523809523,0.9523809523809523,NO,NO,NO,NO,NO,1
ABE223,ABE,2,57,59,70,103,0.5728155339805825,0.6796116504854369,NO,NO,NO,NO,NO,2
ABE224,ABE,20,63,83,92,108,0.7685185185185185,0.8518518518518519,NO,NO,NO,NO,NO,2
ABE225,ABE,4,18,22,32,92,0.2391304347826087,0.34782608695652173,NO,NO,NO,NO,NO,2
ABE226,ABE,14,22,36,56,95,0.37894736842105264,0.5894736842105263,NO,NO,NO,NO,NO,2
ABE425,ABE,11,52,63,70,90,0.7,0.7777777777777778,NO,NO,NO,NO,NO,4
ABE430,ABE,0,223,223,239,245,0.9102040816326531,0.9755102040816327,NO,NO,NO,NO,NO,2
ABE436,ABE,7,14,21,49,106,0.19811320754716982,0.46226415094339623,NO,NO,NO,NO,NO,3
ABE466,ABE,5,17,22,41,59,0.3728813559322034,0.6949152542372882,NO,NO,NO,NO,NO,3
ABE469,ABE,1,36,37,70,90,0.4111111111111111,0.7777777777777778,Yes,NO,NO,NO,NO,4
ABE488,ABE,12,23,35,44,58,0.603448275862069,0.7586206896551724,NO,NO,NO,NO,NO,3
ACCY200,ACCY,24,260,284,473,971,0.2924819773429454,0.48712667353244077,NO,NO,NO,NO,NO,3
ACCY201,ACCY,190,315,505,763,1697,0.2975839717147908,0.44961697112551563,NO,NO,NO,NO,NO,3
ACCY202,ACCY,147,319,466,539,1410,0.3304964539007092,0.3822695035460993,NO,NO,NO,NO,NO,3
ACCY301,ACCY,54,161,215,357,870,0.2471264367816092,0.4103448275862069,NO,NO,NO,NO,NO,3
ACCY302,ACCY,11,123,134,328,837,0.16009557945041816,0.3918757467144564,NO,NO,NO,NO,NO,3
ACCY303,ACCY,57,207,264,447,874,0.30205949656750575,0.511441647597254,NO,NO,NO,NO,NO,3
ACCY304,ACCY,23,209,232,397,831,0.27918170878459686,0.4777376654632972,NO,NO,NO,NO,NO,3
ACCY312,ACCY,42,163,205,356,772,0.2655440414507772,0.46113989637305697,NO,NO,NO,NO,NO,3
ACCY398,ACCY,303,2,305,306,319,0.9561128526645768,0.9592476489028213,NO,NO,NO,NO,NO,0
ACCY405,ACCY,5,69,74,196,506,0.14624505928853754,0.38735177865612647,NO,NO,NO,NO,NO,3
ACCY410,ACCY,56,168,224,335,696,0.3218390804597701,0.4813218390804598,NO,NO,NO,NO,NO,3
ACCY415,ACCY,3,75,78,128,301,0.2591362126245847,0.42524916943521596,NO,NO,NO,NO,NO,3
ACCY451,ACCY,7,54,61,86,229,0.2663755458515284,0.37554585152838427,NO,NO,NO,NO,NO,3
ACCY500,ACCY,44,205,249,361,571,0.436077057793345,0.6322241681260946,NO,NO,NO,NO,NO,1
ACCY502,ACCY,24,71,95,138,220,0.4318181818181818,0.6272727272727273,NO,NO,NO,NO,NO,4
ACCY503,ACCY,29,104,133,244,379,0.35092348284960423,0.6437994722955145,NO,NO,NO,NO,NO,4
ACCY504,ACCY,1,90,91,190,353,0.2577903682719547,0.5382436260623229,NO,NO,NO,NO,NO,4
ACCY505,ACCY,29,85,114,182,298,0.3825503355704698,0.610738255033557,NO,NO,NO,NO,NO,4
ACCY510,ACCY,27,177,204,294,485,0.42061855670103093,0.6061855670103092,NO,NO,NO,NO,NO,4
ACCY511,ACCY,12,87,99,215,381,0.25984251968503935,0.5643044619422573,NO,NO,NO,NO,NO,4
ACCY512,ACCY,34,137,171,264,412,0.41504854368932037,0.6407766990291263,NO,NO,NO,NO,NO,4
ACCY515,ACCY,0,90,90,150,299,0.3010033444816054,0.5016722408026756,NO,NO,NO,NO,NO,4
ACCY517,ACCY,22,230,252,355,603,0.417910447761194,0.5887230514096186,NO,NO,NO,NO,NO,4
ACCY518,ACCY,27,12,39,39,40,0.975,0.975,NO,NO,NO,NO,NO,4
ACCY551,ACCY,0,14,14,20,72,0.19444444444444445,0.2777777777777778,NO,NO,NO,NO,NO,4
ACCY552,ACCY,7,28,35,58,122,0.28688524590163933,0.47540983606557374,NO,NO,NO,NO,NO,4
ACCY554,ACCY,5,10,15,23,46,0.32608695652173914,0.5,NO,NO,NO,NO,NO,4
ACCY555,ACCY,0,16,16,30,51,0.3137254901960784,0.5882352941176471,NO,NO,NO,NO,NO,4
ACCY556,ACCY,1,26,27,64,88,0.3068181818181818,0.7272727272727273,NO,NO,NO,NO,NO,1
ACCY557,ACCY,11,38,49,72,102,0.4803921568627451,0.7058823529411765,NO,NO,NO,NO,NO,1
ACCY558,ACCY,6,27,33,41,46,0.717391304347826,0.8913043478260869,NO,NO,NO,NO,NO,4
ACCY561,ACCY,3,17,20,31,51,0.39215686274509803,0.6078431372549019,NO,NO,NO,NO,NO,4
ACCY570,ACCY,5,16,21,28,40,0.525,0.7,NO,NO,NO,NO,NO,4
ACCY571,ACCY,1,19,20,28,40,0.5,0.7,NO,NO,NO,NO,NO,4
ACCY593,ACCY,8,35,43,43,101,0.42574257425742573,0.42574257425742573,NO,NO,NO,NO,NO,1
ACE100,ACE,8,25,33,67,294,0.11224489795918367,0.22789115646258504,NO,NO,Yes,NO,NO,4
ACE161,ACE,0,870,870,870,1242,0.7004830917874396,0.7004830917874396,NO,NO,NO,NO,NO,3
ACE199,ACE,13,38,51,55,66,0.7727272727272727,0.8333333333333334,NO,NO,NO,NO,NO,1
ACE210,ACE,26,35,61,98,302,0.20198675496688742,0.32450331125827814,NO,NO,NO,NO,NO,3
ACE222,ACE,42,94,136,201,364,0.37362637362637363,0.5521978021978022,NO,NO,NO,NO,NO,3
ACE231,ACE,15,91,106,196,368,0.28804347826086957,0.532608695652174,NO,NO,NO,NO,NO,3
ACE232,ACE,5,27,32,57,181,0.17679558011049723,0.3149171270718232,NO,NO,NO,NO,NO,3
ACE240,ACE,27,123,150,250,518,0.28957528957528955,0.4826254826254826,NO,NO,NO,NO,NO,3
ACE251,ACE,43,145,188,293,606,0.3102310231023102,0.4834983498349835,NO,NO,Yes,NO,Yes,3
ACE254,ACE,7,18,25,31,84,0.2976190476190476,0.36904761904761907,NO,NO,Yes,NO,Yes,3
ACE261,ACE,1,24,25,45,244,0.10245901639344263,0.18442622950819673,NO,NO,NO,NO,NO,4
ACE270,ACE,0,14,14,30,124,0.11290322580645161,0.24193548387096775,NO,NO,NO,NO,NO,3
ACE306,ACE,3,17,20,35,70,0.2857142857142857,0.5,NO,NO,NO,NO,NO,3
ACE310,ACE,3,87,90,111,176,0.5113636363636364,0.6306818181818182,NO,NO,NO,NO,NO,3
ACE341,ACE,47,48,95,113,133,0.7142857142857143,0.849624060150376,NO,NO,NO,NO,NO,1
ACE345,ACE,9,106,115,154,244,0.4713114754098361,0.6311475409836066,NO,NO,NO,NO,NO,3
ACE346,ACE,13,40,53,85,123,0.43089430894308944,0.6910569105691057,NO,NO,NO,NO,NO,3
ACE360,ACE,47,40,87,116,202,0.4306930693069307,0.5742574257425742,NO,NO,NO,NO,NO,2
ACE398,ACE,9,28,37,56,81,0.4567901234567901,0.691358024691358,NO,NO,NO,NO,NO,1
ACE403,ACE,2,4,6,14,26,0.23076923076923078,0.5384615384615384,NO,NO,NO,NO,NO,3
ACE406,ACE,6,21,27,39,86,0.313953488372093,0.45348837209302323,NO,NO,NO,NO,NO,3
ACE411,ACE,27,20,47,66,101,0.46534653465346537,0.6534653465346535,NO,NO,NO,NO,NO,3
ACE427,ACE,13,28,41,83,224,0.18303571428571427,0.3705357142857143,NO,NO,NO,NO,NO,3
ACE428,ACE,22,74,96,162,328,0.2926829268292683,0.49390243902439024,NO,NO,NO,NO,NO,3
ACE430,ACE,4,6,10,20,98,0.10204081632653061,0.20408163265306123,NO,NO,NO,NO,NO,3
ACE431,ACE,3,15,18,36,87,0.20689655172413793,0.41379310344827586,NO,NO,NO,NO,NO,3
ACE432,ACE,28,17,45,55,61,0.7377049180327869,0.9016393442622951,NO,NO,NO,NO,NO,3
ACE435,ACE,34,57,91,137,271,0.33579335793357934,0.5055350553505535,NO,NO,NO,NO,NO,3
ACE440,ACE,1,16,17,26,72,0.2361111111111111,0.3611111111111111,NO,NO,NO,NO,NO,3
ACE444,ACE,13,80,93,123,240,0.3875,0.5125,NO,NO,NO,NO,NO,3
ACE445,ACE,0,3,3,9,29,0.10344827586206896,0.3103448275862069,NO,NO,NO,NO,NO,4
ACE446,ACE,5,13,18,21,84,0.21428571428571427,0.25,NO,NO,NO,NO,NO,2
ACE447,ACE,2,16,18,30,37,0.4864864864864865,0.8108108108108109,NO,NO,NO,NO,NO,3
ACE448,ACE,9,8,17,26,63,0.2698412698412698,0.4126984126984127,NO,NO,NO,NO,NO,3
ACE449,ACE,13,31,44,58,114,0.38596491228070173,0.5087719298245614,NO,NO,NO,NO,NO,3
ACE451,ACE,0,8,8,11,33,0.24242424242424243,0.3333333333333333,NO,NO,NO,NO,NO,3
ACE454,ACE,3,4,7,7,37,0.1891891891891892,0.1891891891891892,NO,NO,NO,NO,NO,2
ACE455,ACE,44,29,73,91,134,0.5447761194029851,0.6791044776119403,NO,NO,NO,NO,NO,3
ACE456,ACE,4,34,38,39,62,0.6129032258064516,0.6290322580645161,NO,NO,NO,NO,NO,3
ACE471,ACE,14,7,21,25,26,0.8076923076923077,0.9615384615384616,NO,NO,NO,NO,NO,3
ACE474,ACE,0,6,6,12,62,0.0967741935483871,0.1935483870967742,NO,NO,NO,NO,NO,3
ACE476,ACE,0,6,6,12,94,0.06382978723404255,0.1276595744680851,NO,NO,NO,NO,NO,2
ACE562,ACE,3,19,22,34,43,0.5116279069767442,0.7906976744186046,NO,NO,NO,NO,NO,2
ACE563,ACE,11,4,15,17,23,0.6521739130434783,0.7391304347826086,NO,NO,NO,NO,NO,2
ACE564,ACE,1,15,16,25,31,0.5161290322580645,0.8064516129032258,NO,NO,NO,NO,NO,2
ACE592,ACE,13,10,23,30,45,0.5111111111111111,0.6666666666666666,NO,NO,NO,NO,NO,0
ACES101,ACES,226,238,464,566,691,0.6714905933429812,0.8191027496382055,NO,NO,NO,NO,NO,2
ACES102,ACES,11,9,20,22,24,0.8333333333333334,0.9166666666666666,NO,NO,NO,NO,NO,3
ACES179,ACES,8,22,30,48,101,0.297029702970297,0.4752475247524752,NO,NO,NO,NO,NO,3
ADV150,ADV,118,589,707,756,1266,0.5584518167456556,0.5971563981042654,NO,NO,NO,NO,NO,3
ADV281,ADV,4,35,39,107,448,0.08705357142857142,0.23883928571428573,NO,NO,NO,NO,NO,3
ADV283,ADV,79,227,306,404,449,0.6815144766146993,0.8997772828507795,NO,NO,NO,NO,NO,3
ADV284,ADV,1,184,185,307,416,0.44471153846153844,0.7379807692307693,NO,NO,NO,NO,NO,3
ADV310,ADV,13,83,96,176,446,0.21524663677130046,0.39461883408071746,NO,NO,NO,NO,NO,3
ADV311,ADV,0,13,13,29,53,0.24528301886792453,0.5471698113207547,NO,NO,NO,NO,NO,3
ADV312,ADV,0,9,9,35,129,0.06976744186046512,0.2713178294573643,NO,NO,NO,NO,NO,3
ADV350,ADV,8,15,23,32,45,0.5111111111111111,0.7111111111111111,NO,NO,NO,NO,NO,3
ADV390,ADV,0,39,39,95,394,0.09898477157360407,0.24111675126903553,NO,NO,NO,NO,NO,3
ADV393,ADV,27,65,92,116,166,0.5542168674698795,0.6987951807228916,NO,NO,NO,NO,NO,3
ADV409,ADV,0,5,5,10,27,0.18518518518518517,0.37037037037037035,NO,NO,NO,NO,NO,3
ADV410,ADV,65,73,138,177,278,0.49640287769784175,0.6366906474820144,NO,NO,NO,NO,NO,3
ADV460,ADV,30,202,232,291,418,0.5550239234449761,0.6961722488038278,NO,NO,NO,NO,NO,3
ADV478,ADV,1,4,5,5,21,0.23809523809523808,0.23809523809523808,NO,NO,NO,NO,NO,3
ADV483,ADV,2,42,44,183,380,0.11578947368421053,0.48157894736842105,NO,NO,NO,NO,NO,3
ADV490,ADV,10,77,87,112,149,0.5838926174496645,0.7516778523489933,NO,NO,NO,NO,NO,1
ADV492,ADV,0,14,14,27,42,0.3333333333333333,0.6428571428571429,NO,NO,NO,NO,NO,3
ADV498,ADV,0,89,89,117,131,0.6793893129770993,0.8931297709923665,NO,NO,NO,NO,NO,3
AE100,AE,68,122,190,220,275,0.6909090909090909,0.8,NO,NO,NO,NO,NO,2
AE199,AE,35,174,209,277,385,0.5428571428571428,0.7194805194805195,NO,NO,NO,NO,NO,0
AE202,AE,25,54,79,135,265,0.2981132075471698,0.5094339622641509,NO,NO,NO,NO,NO,3
AE311,AE,4,42,46,71,222,0.2072072072072072,0.31981981981981983,NO,NO,NO,NO,NO,3
AE312,AE,3,58,61,64,221,0.27601809954751133,0.2895927601809955,NO,NO,NO,NO,NO,3
AE321,AE,10,23,33,56,234,0.14102564102564102,0.23931623931623933,NO,NO,NO,NO,NO,3
AE323,AE,10,29,39,64,213,0.18309859154929578,0.3004694835680751,NO,NO,NO,NO,NO,3
AE352,AE,53,42,95,126,197,0.48223350253807107,0.6395939086294417,NO,NO,NO,NO,NO,3
AE353,AE,79,99,178,200,269,0.6617100371747212,0.7434944237918215,NO,NO,NO,NO,NO,3
AE370,AE,10,64,74,103,207,0.357487922705314,0.4975845410628019,NO,NO,NO,NO,NO,3
AE402,AE,6,37,43,73,135,0.31851851851851853,0.5407407407407407,NO,NO,NO,NO,NO,3
AE403,AE,4,7,11,17,27,0.4074074074074074,0.6296296296296297,NO,NO,NO,NO,NO,3
AE410,AE,15,35,50,65,84,0.5952380952380952,0.7738095238095238,NO,NO,NO,NO,NO,3
AE412,AE,3,13,16,26,38,0.42105263157894735,0.6842105263157895,NO,NO,NO,NO,NO,4
AE416,AE,2,26,28,39,94,0.2978723404255319,0.4148936170212766,NO,NO,NO,NO,NO,3
AE419,AE,2,14,16,22,52,0.3076923076923077,0.4230769230769231,NO,NO,NO,NO,NO,3
AE433,AE,0,33,33,56,123,0.2682926829268293,0.45528455284552843,NO,NO,NO,NO,NO,3
AE434,AE,0,12,12,15,31,0.3870967741935484,0.4838709677419355,NO,NO,NO,NO,NO,3
AE442,AE,29,60,89,109,210,0.4238095238095238,0.5190476190476191,NO,NO,NO,NO,NO,3
AE443,AE,49,47,96,138,171,0.5614035087719298,0.8070175438596491,Yes,NO,NO,NO,NO,3
AE451,AE,6,6,12,18,25,0.48,0.72,NO,NO,NO,NO,NO,3
AE454,AE,3,6,9,14,22,0.4090909090909091,0.6363636363636364,NO,NO,NO,NO,NO,3
AE460,AE,4,117,121,166,209,0.5789473684210527,0.7942583732057417,NO,NO,NO,NO,NO,2
AE461,AE,6,101,107,150,176,0.6079545454545454,0.8522727272727273,NO,NO,NO,NO,NO,2
AE483,AE,50,68,118,155,197,0.5989847715736041,0.7868020304568528,NO,NO,NO,NO,NO,3
AE498,AE,7,13,20,25,37,0.5405405405405406,0.6756756756756757,NO,NO,NO,NO,NO,1
AFRO100,AFRO,50,49,99,147,216,0.4583333333333333,0.6805555555555556,NO,NO,Yes,NO,Yes,3
AFRO101,AFRO,7,17,24,45,107,0.22429906542056074,0.4205607476635514,NO,Yes,NO,NO,Yes,3
AFRO103,AFRO,0,1,1,5,24,0.041666666666666664,0.20833333333333334,NO,NO,NO,NO,Yes,3
AFRO105,AFRO,2,15,17,28,57,0.2982456140350877,0.49122807017543857,NO,Yes,NO,NO,Yes,3
AFRO226,AFRO,2,6,8,10,22,0.36363636363636365,0.45454545454545453,NO,NO,NO,NO,NO,3
AFRO231,AFRO,3,24,27,27,41,0.6585365853658537,0.6585365853658537,NO,NO,NO,NO,Yes,3
AFRO261,AFRO,1,19,20,27,39,0.5128205128205128,0.6923076923076923,NO,NO,NO,NO,NO,3
AFRO298,AFRO,8,10,18,21,24,0.75,0.875,NO,NO,NO,NO,NO,3
AFRO383,AFRO,0,33,33,45,63,0.5238095238095238,0.7142857142857143,NO,NO,NO,NO,NO,3
AFRO410,AFRO,0,26,26,40,54,0.48148148148148145,0.7407407407407407,NO,NO,NO,NO,NO,3
AFRO411,AFRO,2,8,10,14,28,0.35714285714285715,0.5,NO,NO,NO,NO,NO,3
AFST210,AFST,0,4,4,12,24,0.16666666666666666,0.5,NO,NO,NO,NO,NO,3
AGCM220,AGCM,11,31,42,58,78,0.5384615384615384,0.7435897435897436,Yes,NO,NO,NO,NO,3
AGCM315,AGCM,3,12,15,19,25,0.6,0.76,NO,NO,NO,NO,NO,3
AGCM320,AGCM,0,0,0,10,24,0.0,0.4166666666666667,Yes,NO,NO,NO,NO,4
AGCM330,AGCM,2,8,10,15,22,0.45454545454545453,0.6818181818181818,NO,NO,NO,NO,NO,3
AGCM430,AGCM,5,8,13,32,48,0.2708333333333333,0.6666666666666666,NO,NO,NO,NO,NO,3
AGED230,AGED,3,51,54,66,83,0.6506024096385542,0.7951807228915663,NO,NO,NO,NO,NO,3
AGED260,AGED,106,252,358,474,774,0.4625322997416021,0.6124031007751938,NO,NO,Yes,NO,NO,3
AGED280,AGED,17,25,42,49,62,0.6774193548387096,0.7903225806451613,NO,NO,NO,NO,NO,2
AGED300,AGED,4,48,52,58,67,0.7761194029850746,0.8656716417910447,NO,NO,NO,NO,NO,4
AGED340,AGED,10,17,27,41,63,0.42857142857142855,0.6507936507936508,NO,NO,NO,NO,NO,3
AGED360,AGED,25,16,41,51,64,0.640625,0.796875,NO,NO,NO,NO,NO,3
AGED380,AGED,75,93,168,221,266,0.631578947368421,0.8308270676691729,NO,NO,NO,NO,NO,3
AGED430,AGED,4,7,11,15,21,0.5238095238095238,0.7142857142857143,NO,NO,NO,NO,NO,3
AGED480,AGED,30,100,130,176,215,0.6046511627906976,0.8186046511627907,NO,NO,NO,NO,NO,3
AGED499,AGED,0,41,41,44,55,0.7454545454545455,0.8,NO,NO,NO,NO,NO,1
AHS125,AHS,0,61,61,61,64,0.953125,0.953125,NO,NO,NO,NO,NO,1
AHS199,AHS,27,31,58,58,75,0.7733333333333333,0.7733333333333333,NO,NO,NO,NO,NO,1
AHS494,AHS,0,17,17,17,22,0.7727272727272727,0.7727272727272727,NO,NO,NO,NO,NO,1
AIS101,AIS,32,99,131,146,205,0.6390243902439025,0.7121951219512195,NO,Yes,NO,NO,Yes,3
AIS285,AIS,13,3,16,16,22,0.7272727272727273,0.7272727272727273,NO,NO,NO,NO,NO,3
ANSC100,ANSC,23,177,200,200,413,0.48426150121065376,0.48426150121065376,NO,NO,NO,NO,NO,4
ANSC101,ANSC,9,167,176,221,370,0.4756756756756757,0.5972972972972973,NO,NO,NO,NO,NO,3
ANSC103,ANSC,0,155,155,155,157,0.9872611464968153,0.9872611464968153,NO,NO,NO,NO,NO,2
ANSC110,ANSC,1,29,30,37,48,0.625,0.7708333333333334,NO,NO,NO,NO,NO,3
ANSC201,ANSC,5,28,33,33,37,0.8918918918918919,0.8918918918918919,NO,NO,NO,NO,NO,3
ANSC205,ANSC,0,104,104,104,145,0.7172413793103448,0.7172413793103448,Yes,NO,NO,NO,NO,3
ANSC206,ANSC,5,69,74,82,111,0.6666666666666666,0.7387387387387387,NO,NO,NO,NO,NO,3
ANSC207,ANSC,85,345,430,506,774,0.5555555555555556,0.6537467700258398,NO,NO,NO,NO,NO,3
ANSC221,ANSC,4,82,86,89,306,0.28104575163398693,0.2908496732026144,NO,NO,NO,NO,NO,3
ANSC222,ANSC,7,32,39,54,295,0.13220338983050847,0.18305084745762712,NO,NO,NO,NO,NO,3
ANSC223,ANSC,0,76,76,76,304,0.25,0.25,NO,NO,NO,NO,NO,3
ANSC224,ANSC,22,48,70,86,287,0.24390243902439024,0.29965156794425085,NO,NO,NO,NO,NO,4
ANSC250,ANSC,390,873,1263,1520,2127,0.5937940761636107,0.7146215326751293,NO,NO,NO,Yes,NO,3
ANSC298,ANSC,208,39,247,257,275,0.8981818181818182,0.9345454545454546,NO,NO,NO,NO,NO,1
ANSC305,ANSC,47,52,99,112,138,0.717391304347826,0.8115942028985508,NO,NO,NO,NO,NO,3
ANSC306,ANSC,3,49,52,59,84,0.6190476190476191,0.7023809523809523,NO,NO,NO,NO,NO,3
ANSC307,ANSC,3,14,17,29,128,0.1328125,0.2265625,NO,NO,NO,NO,NO,3
ANSC309,ANSC,0,26,26,28,43,0.6046511627906976,0.6511627906976745,NO,NO,NO,NO,NO,2
ANSC322,ANSC,0,8,8,13,24,0.3333333333333333,0.5416666666666666,NO,NO,NO,NO,NO,3
ANSC350,ANSC,0,65,65,65,108,0.6018518518518519,0.6018518518518519,NO,NO,NO,NO,NO,3
ANSC363,ANSC,25,23,48,51,82,0.5853658536585366,0.6219512195121951,NO,NO,NO,NO,NO,4
ANSC370,ANSC,3,18,21,28,45,0.4666666666666667,0.6222222222222222,NO,NO,NO,NO,NO,3
ANSC398,ANSC,10,41,51,52,56,0.9107142857142857,0.9285714285714286,NO,NO,NO,NO,NO,1
ANSC401,ANSC,3,71,74,75,98,0.7551020408163265,0.7653061224489796,NO,NO,NO,NO,NO,3
ANSC402,ANSC,0,86,86,86,99,0.8686868686868687,0.8686868686868687,NO,NO,NO,NO,NO,3
ANSC403,ANSC,8,4,12,17,22,0.5454545454545454,0.7727272727272727,NO,NO,NO,NO,NO,3
ANSC404,ANSC,2,20,22,22,26,0.8461538461538461,0.8461538461538461,NO,NO,NO,NO,NO,3
ANSC406,ANSC,38,35,73,93,149,0.4899328859060403,0.6241610738255033,NO,NO,NO,NO,NO,3
ANSC407,ANSC,4,10,14,25,73,0.1917808219178082,0.3424657534246575,NO,NO,NO,NO,NO,3
ANSC420,ANSC,2,20,22,25,89,0.24719101123595505,0.2808988764044944,NO,NO,NO,NO,NO,3
ANSC422,ANSC,2,44,46,46,106,0.4339622641509434,0.4339622641509434,NO,NO,NO,NO,NO,3
ANSC431,ANSC,20,24,44,58,122,0.36065573770491804,0.47540983606557374,NO,NO,NO,NO,NO,3
ANSC438,ANSC,13,65,78,84,94,0.8297872340425532,0.8936170212765957,NO,NO,NO,NO,NO,4
ANSC444,ANSC,2,15,17,20,22,0.7727272727272727,0.9090909090909091,NO,NO,NO,NO,NO,3
ANSC445,ANSC,17,25,42,46,48,0.875,0.9583333333333334,NO,NO,NO,NO,NO,4
ANSC446,ANSC,8,17,25,29,48,0.5208333333333334,0.6041666666666666,NO,NO,NO,NO,NO,3
ANSC450,ANSC,0,19,19,19,51,0.37254901960784315,0.37254901960784315,NO,NO,NO,NO,NO,4
ANSC452,ANSC,4,67,71,71,100,0.71,0.71,NO,NO,NO,NO,NO,3
ANSC467,ANSC,4,38,42,55,82,0.5121951219512195,0.6707317073170732,NO,NO,NO,NO,NO,3
ANSC498,ANSC,30,232,262,262,287,0.9128919860627178,0.9128919860627178,NO,NO,NO,NO,NO,2
ANSC499,ANSC,0,28,28,28,48,0.5833333333333334,0.5833333333333334,NO,NO,NO,NO,NO,1
ANSC520,ANSC,3,9,12,15,27,0.4444444444444444,0.5555555555555556,NO,NO,NO,NO,NO,3
ANTH101,ANTH,39,170,209,358,1274,0.1640502354788069,0.28100470957613816,NO,NO,Yes,Yes,Yes,3
ANTH102,ANTH,1,2,3,9,21,0.14285714285714285,0.42857142857142855,NO,NO,Yes,NO,NO,4
ANTH103,ANTH,56,289,345,704,1741,0.19816197587593337,0.40436530729465825,NO,NO,Yes,Yes,Yes,3
ANTH104,ANTH,0,2,2,11,21,0.09523809523809523,0.5238095238095238,NO,NO,NO,NO,NO,3
ANTH105,ANTH,7,7,14,18,31,0.45161290322580644,0.5806451612903226,NO,NO,NO,NO,NO,3
ANTH106,ANTH,2,7,9,17,37,0.24324324324324326,0.4594594594594595,NO,NO,NO,NO,NO,3
ANTH143,ANTH,513,735,1248,1522,2084,0.5988483685220729,0.7303262955854126,NO,NO,NO,NO,NO,3
ANTH160,ANTH,9,13,22,37,87,0.25287356321839083,0.42528735632183906,NO,NO,NO,NO,NO,3
ANTH175,ANTH,9,3,12,14,24,0.5,0.5833333333333334,NO,Yes,NO,NO,NO,3
ANTH180,ANTH,89,124,213,245,502,0.4243027888446215,0.48804780876494025,NO,NO,NO,NO,NO,3
ANTH182,ANTH,6,2,8,14,28,0.2857142857142857,0.5,NO,NO,NO,NO,NO,4
ANTH209,ANTH,7,146,153,155,180,0.85,0.8611111111111112,NO,NO,Yes,NO,NO,3
ANTH220,ANTH,7,15,22,28,46,0.4782608695652174,0.6086956521739131,NO,NO,NO,NO,NO,3
ANTH230,ANTH,10,22,32,53,98,0.32653061224489793,0.5408163265306123,NO,NO,NO,NO,NO,3
ANTH240,ANTH,1,18,19,21,46,0.41304347826086957,0.45652173913043476,NO,NO,NO,NO,NO,3
ANTH246,ANTH,10,551,561,672,906,0.6192052980132451,0.7417218543046358,NO,NO,NO,NO,NO,4
ANTH262,ANTH,0,2,2,4,29,0.06896551724137931,0.13793103448275862,NO,NO,NO,NO,NO,3
ANTH270,ANTH,3,10,13,23,54,0.24074074074074073,0.42592592592592593,NO,NO,NO,NO,NO,3
ANTH277,ANTH,6,16,22,36,61,0.36065573770491804,0.5901639344262295,NO,NO,NO,NO,NO,3
ANTH288,ANTH,0,5,5,11,25,0.2,0.44,NO,NO,NO,NO,NO,3
ANTH343,ANTH,0,15,15,18,21,0.7142857142857143,0.8571428571428571,NO,NO,NO,NO,NO,3
ANTH376,ANTH,3,2,5,12,29,0.1724137931034483,0.41379310344827586,NO,NO,NO,NO,NO,3
ANTH399,ANTH,6,23,29,38,49,0.5918367346938775,0.7755102040816326,NO,NO,NO,NO,NO,1
ANTH411,ANTH,0,16,16,21,26,0.6153846153846154,0.8076923076923077,NO,NO,NO,NO,NO,3
ANTH460,ANTH,0,18,18,24,25,0.72,0.96,NO,NO,NO,NO,NO,3
ARAB150,ARAB,90,89,179,193,245,0.7306122448979592,0.7877551020408163,NO,NO,NO,NO,Yes,3
ARAB403,ARAB,11,4,15,15,22,0.6818181818181818,0.6818181818181818,NO,NO,NO,NO,NO,4
ARAB404,ARAB,12,7,19,19,21,0.9047619047619048,0.9047619047619048,NO,NO,NO,NO,NO,4
ARCH101,ARCH,40,150,190,241,344,0.5523255813953488,0.7005813953488372,NO,NO,NO,NO,NO,3
ARCH210,ARCH,17,69,86,125,282,0.3049645390070922,0.4432624113475177,NO,NO,NO,NO,NO,3
ARCH231,ARCH,0,93,93,118,232,0.40086206896551724,0.5086206896551724,NO,NO,NO,NO,NO,4
ARCH233,ARCH,0,96,96,96,206,0.46601941747572817,0.46601941747572817,NO,NO,NO,NO,NO,4
ARCH271,ARCH,0,19,19,56,223,0.08520179372197309,0.25112107623318386,NO,NO,NO,NO,NO,4
ARCH272,ARCH,2,23,25,70,184,0.1358695652173913,0.3804347826086957,NO,NO,NO,NO,NO,4
ARCH341,ARCH,8,31,39,70,265,0.1471698113207547,0.2641509433962264,NO,NO,NO,NO,NO,4
ARCH342,ARCH,10,33,43,74,243,0.17695473251028807,0.3045267489711934,NO,NO,NO,NO,NO,4
